Game #, LMS's win percentage
5379,57.2233
5380,57.231606
5381,57.220493
5382,57.20939
5383,57.217693
5384,57.225998
5385,57.214897
5386,57.2038
5387,57.212097
5388,57.212097
5389,57.20101
5390,57.2093
5391,57.198215
5392,57.198215
5393,57.206512
5394,57.19543
5395,57.18435
5396,57.173283
5397,57.162212
5398,57.170506
5399,57.159443
5400,57.148384
5401,57.13733
5402,57.12628
5403,57.134567
5404,57.123524
5405,57.131813
5406,57.12077
5407,57.129055
5408,57.118023
5409,57.1263
5410,57.134583
5411,57.14286
5412,57.13183
5413,57.1401
5414,57.14837
5415,57.137344
5416,57.126324
5417,57.11531
5418,57.1043
5419,57.112568
5420,57.12083
5421,57.129097
5422,57.118088
5423,57.12635
5424,57.134605
5425,57.14286
5426,57.151108
5427,57.15935
5428,57.167595
5429,57.17584
5430,57.184074
5431,57.192307
5432,57.20054
5433,57.18954
5434,57.197773
5435,57.186783
5436,57.175793
5437,57.16481
5438,57.15383
5439,57.14286
5440,57.131886
5441,57.140118
5442,57.12915
5443,57.11819
5444,57.126415
5445,57.13464
5446,57.14286
5447,57.151073
5448,57.159286
5449,57.167496
5450,57.1757
5451,57.164753
5452,57.172955
5453,57.181156
5454,57.189358
5455,57.17841
5456,57.186604
5457,57.17566
5458,57.164722
5459,57.172913
5460,57.16198
5461,57.15105
5462,57.159245
5463,57.14832
5464,57.1374
5465,57.12648
5466,57.12648
5467,57.115566
5468,57.10466
5469,57.11285
5470,57.12104
5471,57.129223
5472,57.11832
5473,57.107426
5474,57.1156
5475,57.123787
5476,57.112892
5477,57.102
5478,57.091118
5479,57.08024
5480,57.088417
5481,57.077538
5482,57.085716
5483,57.074844
5484,57.063972
5485,57.053112
5486,57.061283
5487,57.069458
5488,57.0586
5489,57.04775
5490,57.055916
5491,57.045067
5492,57.05323
5493,57.061398
5494,57.069557
5495,57.077713
5496,57.06687
5497,57.056026
5498,57.064186
5499,57.064186
5500,57.072334
5501,57.080482
5502,57.08863
5503,57.096775
5504,57.104916
5505,57.094078
5506,57.102222
5507,57.091393
5508,57.080566
5509,57.069748
5510,57.058937
5511,57.067074
5512,57.05626
5513,57.045452
5514,57.05359
5515,57.06172
5516,57.069843
5517,57.077972
5518,57.086094
5519,57.09421
5520,57.08341
5521,57.072617
5522,57.06183
5523,57.069946
5524,57.05916
5525,57.048374
5526,57.037598
5527,57.04571
5528,57.03494
5529,57.02417
5530,57.03228
5531,57.040394
5532,57.02963
5533,57.037735
5534,57.026978
5535,57.035084
5536,57.043182
5537,57.03243
5538,57.02168
5539,57.01093
5540,57.01903
5541,57.00829
5542,57.016384
5543,57.024487
5544,57.032574
5545,57.02184
5546,57.029926
5547,57.029926
5548,57.038013
5549,57.038013
5550,57.046097
5551,57.035362
5552,57.043446
5553,57.05152
5554,57.059597
5555,57.06767
5556,57.056946
5557,57.046223
5558,57.054295
5559,57.06236
5560,57.05164
5561,57.04093
5562,57.030224
5563,57.03829
5564,57.04635
5565,57.054405
5566,57.062466
5567,57.07052
5568,57.07857
5569,57.067863
5570,57.05717
5571,57.06522
5572,57.054527
5573,57.04384
5574,57.051884
5575,57.0412
5576,57.030518
5577,57.038563
5578,57.02789
5579,57.03593
5580,57.043964
5581,57.052006
5582,57.04133
5583,57.030666
5584,57.020004
5585,57.009346
5586,57.01738
5587,57.02541
5588,57.033436
5589,57.041466
5590,57.049488
5591,57.057507
5592,57.046856
5593,57.05487
5594,57.044228
5595,57.03358
5596,57.03358
5597,57.041595
5598,57.030956
5599,57.020325
5600,57.028336
5601,57.036346
5602,57.04435
5603,57.033722
5604,57.04173
5605,57.031105
5606,57.039104
5607,57.028484
5608,57.017868
5609,57.025867
5610,57.01526
5611,57.02326
5612,57.012646
5613,57.020645
5614,57.028633
5615,57.036625
5616,57.036625
5617,57.04461
5618,57.052593
5619,57.041992
5620,57.031395
5621,57.0208
5622,57.02878
5623,57.018196
5624,57.026173
5625,57.01559
5626,57.023567
5627,57.012985
5628,57.012985
5629,57.002415
5630,56.99184
5631,56.98127
5632,56.97071
5633,56.960148
5634,56.968124
5635,56.957565
5636,56.96554
5637,56.97351
5638,56.98148
5639,56.970932
5640,56.960384
5641,56.96835
5642,56.97631
5643,56.984276
5644,56.973732
5645,56.963192
5646,56.971157
5647,56.960617
5648,56.968575
5649,56.97653
5650,56.966
5651,56.966
5652,56.973953
5653,56.963425
5654,56.952904
5655,56.960857
5656,56.950344
5657,56.958286
5658,56.947773
5659,56.95572
5660,56.94521
5661,56.934708
5662,56.924213
5663,56.93215
5664,56.94009
5665,56.94803
5666,56.955963
5667,56.945465
5668,56.934975
5669,56.92449
5670,56.932426
5671,56.940353
5672,56.929874
5673,56.919395
5674,56.908924
5675,56.91685
5676,56.906384
5677,56.914307
5678,56.922226
5679,56.911766
5680,56.91968
5681,56.927597
5682,56.935513
5683,56.925053
5684,56.93297
5685,56.922512
5686,56.912064
5687,56.901615
5688,56.909527
5689,56.917427
5690,56.906994
5691,56.914894
5692,56.904457
5693,56.912357
5694,56.901924
5695,56.891495
5696,56.891495
5697,56.89939
5698,56.90729
5699,56.915188
5700,56.915188
5701,56.92308
5702,56.912655
5703,56.902237
5704,56.910122
5705,56.918007
5706,56.92589
5707,56.91548
5708,56.92336
5709,56.931232
5710,56.939114
5711,56.94698
5712,56.936573
5713,56.944443
5714,56.93404
5715,56.92364
5716,56.931507
5717,56.921112
5718,56.928974
5719,56.936836
5720,56.92645
5721,56.916058
5722,56.905674
5723,56.905674
5724,56.905674
5725,56.913536
5726,56.903152
5727,56.892776
5728,56.90064
5729,56.890266
5730,56.898125
5731,56.90598
5732,56.895607
5733,56.903465
5734,56.91131
5735,56.91916
5736,56.926994
5737,56.916637
5738,56.906277
5739,56.895924
5740,56.885574
5741,56.893414
5742,56.901253
5743,56.909092
5744,56.898743
5745,56.90658
5746,56.89624
5747,56.90407
5748,56.911896
5749,56.919724
5750,56.927544
5751,56.91721
5752,56.90688
5753,56.9147
5754,56.92252
5755,56.930332
5756,56.92001
5757,56.92782
5758,56.93563
5759,56.92531
5760,56.91499
5761,56.904675
5762,56.912483
5763,56.902176
5764,56.909977
5765,56.899673
5766,56.907475
5767,56.915276
5768,56.92308
5769,56.93087
5770,56.938667
5771,56.946457
5772,56.936157
5773,56.94394
5774,56.951725
5775,56.95951
5776,56.96729
5777,56.97506
5778,56.964767
5779,56.964767
5780,56.972546
5781,56.96225
5782,56.95197
5783,56.94169
5784,56.931408
5785,56.93918
5786,56.946953
5787,56.95472
5788,56.944443
5789,56.95221
5790,56.94194
5791,56.949703
5792,56.939434
5793,56.947197
5794,56.954956
5795,56.94469
5796,56.93444
5797,56.924183
5798,56.931942
5799,56.92169
5800,56.911446
5801,56.9192
5802,56.90896
5803,56.916714
5804,56.906475
5805,56.914223
5806,56.903996
5807,56.911736
5808,56.90151
5809,56.909256
5810,56.916992
5811,56.924736
5812,56.932472
5813,56.932472
5814,56.922253
5815,56.922253
5816,56.92998
5817,56.919765
5818,56.90955
5819,56.899338
5820,56.90707
5821,56.89686
5822,56.90459
5823,56.894386
5824,56.902115
5825,56.89192
5826,56.88172
5827,56.889446
5828,56.89717
5829,56.90489
5830,56.894703
5831,56.902416
5832,56.892227
5833,56.89995
5834,56.90766
5835,56.915367
5836,56.92308
5837,56.93078
5838,56.93848
5839,56.946182
5840,56.953876
5841,56.943703
5842,56.93352
5843,56.923355
5844,56.913185
5845,56.92088
5846,56.910713
5847,56.918407
5848,56.926094
5849,56.91594
5850,56.90578
5851,56.91347
5852,56.921154
5853,56.911003
5854,56.918686
5855,56.92637
5856,56.916218
5857,56.906082
5858,56.913757
5859,56.921432
5860,56.929104
5861,56.936775
5862,56.92664
5863,56.916504
5864,56.92417
5865,56.914043
5866,56.903915
5867,56.89379
5868,56.883667
5869,56.883667
5870,56.873554
5871,56.881226
5872,56.87111
5873,56.878777
5874,56.868668
5875,56.868668
5876,56.858562
5877,56.86623
5878,56.856125
5879,56.863792
5880,56.853695
5881,56.86135
5882,56.86901
5883,56.858913
5884,56.84883
5885,56.838745
5886,56.846397
5887,56.85405
5888,56.861706
5889,56.86935
5890,56.86935
5891,56.87699
5892,56.884636
5893,56.874554
5894,56.8822
5895,56.88983
5896,56.89747
5897,56.905098
5898,56.912727
5899,56.920357
5900,56.910282
5901,56.900215
5902,56.907837
5903,56.915455
5904,56.92308
5905,56.93069
5906,56.93831
5907,56.94592
5908,56.953526
5909,56.943466
5910,56.95107
5911,56.94101
5912,56.948616
5913,56.956215
5914,56.963814
5915,56.95376
5916,56.961357
5917,56.968952
5918,56.9589
5919,56.948853
5920,56.93881
5921,56.928772
5922,56.928772
5923,56.936367
5924,56.926327
5925,56.93392
5926,56.94151
5927,56.931477
5928,56.939064
5929,56.929035
5930,56.936623
5931,56.926598
5932,56.916576
5933,56.906563
5934,56.914146
5935,56.921726
5936,56.911713
5937,56.91929
5938,56.926865
5939,56.916855
5940,56.924427
5941,56.914425
5942,56.921993
5943,56.929565
5944,56.93713
5945,56.927128
5946,56.917137
5947,56.924694
5948,56.914703
5949,56.922268
5950,56.929825
5951,56.937378
5952,56.927395
5953,56.934948
5954,56.942497
5955,56.932514
5956,56.92254
5957,56.912567
5958,56.920113
5959,56.920113
5960,56.927658
5961,56.91769
5962,56.90772
5963,56.915264
5964,56.922806
5965,56.912846
5966,56.920387
5967,56.920387
5968,56.927917
5969,56.935455
5970,56.942986
5971,56.950516
5972,56.940563
5973,56.948082
5974,56.955612
5975,56.963135
5976,56.95318
5977,56.943233
5978,56.933285
5979,56.940807
5980,56.930862
5981,56.92093
5982,56.911
5983,56.911
5984,56.918514
5985,56.92603
5986,56.93354
5987,56.941055
5988,56.931126
5989,56.93863
5990,56.928707
5991,56.93622
5992,56.926292
5993,56.916374
5994,56.906464
5995,56.913967
5996,56.90406
5997,56.894154
5998,56.884247
5999,56.89175
6000,56.89925
6001,56.889355
6002,56.879456
6003,56.869568
6004,56.859676
6005,56.867176
6006,56.857292
6007,56.86479
6008,56.854908
6009,56.862404
6010,56.8699
6011,56.877388
6012,56.884872
6013,56.875004
6014,56.882484
6015,56.872612
6016,56.862747
6017,56.85288
6018,56.860363
6019,56.867844
6020,56.857986
6021,56.865467
6022,56.87294
6023,56.863087
6024,56.870564
6025,56.87803
6026,56.885498
6027,56.885498
6028,56.892967
6029,56.883114
6030,56.87327
6031,56.863422
6032,56.85358
6033,56.86105
6034,56.86851
6035,56.875973
6036,56.88343
6037,56.89089
6038,56.89834
6039,56.888504
6040,56.895954
6041,56.895954
6042,56.903404
6043,56.91085
6044,56.90102
6045,56.908463
6046,56.898636
6047,56.906082
6048,56.91352
6049,56.92095
6050,56.928383
6051,56.918568
6052,56.908745
6053,56.898926
6054,56.90636
6055,56.91379
6056,56.903984
6057,56.903984
6058,56.911407
6059,56.901604
6060,56.90903
6061,56.899227
6062,56.889427
6063,56.896847
6064,56.904266
6065,56.894474
6066,56.901897
6067,56.90931
6068,56.899517
6069,56.906933
6070,56.897144
6071,56.897144
6072,56.88736
6073,56.87758
6074,56.88499
6075,56.875217
6076,56.882626
6077,56.872852
6078,56.88026
6079,56.88767
6080,56.895073
6081,56.902473
6082,56.90987
6083,56.917267
6084,56.92466
6085,56.93205
6086,56.93205
6087,56.93944
6088,56.946827
6089,56.954212
6090,56.954212
6091,56.96159
6092,56.968967
6093,56.959206
6094,56.96658
6095,56.973953
6096,56.964195
6097,56.97157
6098,56.978935
6099,56.9863
6100,56.9863
6101,56.976543
6102,56.983913
6103,56.974155
6104,56.96441
6105,56.97177
6106,56.962025
6107,56.952286
6108,56.95965
6109,56.94991
6110,56.940166
6111,56.94753
6112,56.954884
6113,56.96224
6114,56.969597
6115,56.969597
6116,56.976944
6117,56.984287
6118,56.97456
6119,56.964832
6120,56.972183
6121,56.979527
6122,56.986862
6123,56.977142
6124,56.967426
6125,56.974762
6126,56.9821
6127,56.9821
6128,56.989433
6129,56.99676
6130,56.99676
6131,56.987045
6132,56.994377
6133,56.98467
6134,56.97496
6135,56.965263
6136,56.972588
6137,56.97991
6138,56.987232
6139,56.994553
6140,56.984856
6141,56.992172
6142,56.982483
6143,56.989796
6144,56.980103
6145,56.987415
6146,56.99473
6147,57.002037
6148,57.009346
6149,57.016647
6150,57.02395
6151,57.03125
6152,57.021564
6153,57.02886
6154,57.036156
6155,57.04345
6156,57.05074
6157,57.04106
6158,57.048344
6159,57.05563
6160,57.062912
6161,57.070194
6162,57.077473
6163,57.084743
6164,57.09202
6165,57.082344
6166,57.089615
6167,57.07995
6168,57.07028
6169,57.077553
6170,57.084816
6171,57.075153
6172,57.065495
6173,57.055836
6174,57.063103
6175,57.05345
6176,57.043804
6177,57.034157
6178,57.04142
6179,57.04142
6180,57.048683
6181,57.05594
6182,57.063198
6183,57.070454
6184,57.0777
6185,57.084953
6186,57.092197
6187,57.099445
6188,57.089806
6189,57.097046
6190,57.104282
6191,57.111526
6192,57.101887
6193,57.092262
6194,57.09949
6195,57.106728
6196,57.113956
6197,57.104332
6198,57.09471
6199,57.08509
6200,57.09232
6201,57.099545
6202,57.10677
6203,57.097157
6204,57.104378
6205,57.111595
6206,57.118816
6207,57.126034
6208,57.133247
6209,57.140453
6210,57.130844
6211,57.138054
6212,57.12845
6213,57.118843
6214,57.126053
6215,57.13326
6216,57.140457
6217,57.14766
6218,57.138054
6219,57.145256
6220,57.13566
6221,57.14286
6222,57.150047
6223,57.140457
6224,57.14765
6225,57.13806
6226,57.128483
6227,57.1189
6228,57.10932
6229,57.116516
6230,57.123703
6231,57.130886
6232,57.13807
6233,57.128494
6234,57.135677
6235,57.12611
6236,57.116543
6237,57.123722
6238,57.1309
6239,57.121338
6240,57.111782
6241,57.102226
6242,57.109406
6243,57.09985
6244,57.0903
6245,57.080757
6246,57.08793
6247,57.078392
6248,57.068848
6249,57.05932
6250,57.06649
6251,57.056957
6252,57.06413
6253,57.071297
6254,57.078465
6255,57.06894
6256,57.059414
6257,57.049896
6258,57.040375
6259,57.030857
6260,57.02135
6261,57.028515
6262,57.01901
6263,57.0095
6264,57.0095
6265,57.0
6266,57.007164
6267,57.014328
6268,57.02149
6269,57.028645
6270,57.035805
6271,57.042957
6272,57.05011
6273,57.057255
6274,57.064404
6275,57.07155
6276,57.07869
6277,57.07869
6278,57.08583
6279,57.076336
6280,57.076336
6281,57.066845
6282,57.073982
6283,57.081116
6284,57.08825
6285,57.078762
6286,57.06928
6287,57.076412
6288,57.08354
6289,57.074062
6290,57.064587
6291,57.071716
6292,57.062237
6293,57.052773
6294,57.04331
6295,57.04331
6296,57.05043
6297,57.04097
6298,57.031506
6299,57.038635
6300,57.045757
6301,57.052876
6302,57.043423
6303,57.033966
6304,57.02452
6305,57.03164
6306,57.02219
6307,57.01275
6308,57.003315
6309,56.993877
6310,56.984444
6311,56.975014
6312,56.98213
6313,56.972706
6314,56.979824
6315,56.970398
6316,56.97751
6317,56.97751
6318,56.984627
6319,56.975204
6320,56.982315
6321,56.972904
6322,56.980007
6323,56.987118
6324,56.994217
6325,56.984806
6326,56.991913
6327,56.982506
6328,56.989605
6329,56.980198
6330,56.987297
6331,56.977898
6332,56.98499
6333,56.992085
6334,56.98269
6335,56.973297
6336,56.9639
6337,56.954514
6338,56.96161
6339,56.9687
6340,56.959312
6341,56.966408
6342,56.973488
6343,56.96411
6344,56.97119
6345,56.961815
6346,56.9689
6347,56.959526
6348,56.96661
6349,56.973682
6350,56.98076
6351,56.987835
6352,56.994904
6353,57.001972
6354,57.00904
6355,57.016106
6356,57.023163
6357,57.013798
6358,57.020855
6359,57.027912
6360,57.018555
6361,57.018555
6362,57.025604
6363,57.016247
6364,57.0233
6365,57.03035
6366,57.0374
6367,57.044445
6368,57.035095
6369,57.04214
6370,57.032787
6371,57.023438
6372,57.03048
6373,57.03752
6374,57.04456
6375,57.051598
6376,57.05863
6377,57.06566
6378,57.05632
6379,57.063347
6380,57.070374
6381,57.0774
6382,57.06806
6383,57.058727
6384,57.06575
6385,57.05642
6386,57.04709
6387,57.037766
6388,57.044785
6389,57.051807
6390,57.058823
6391,57.065838
6392,57.072853
6393,57.06353
6394,57.07054
6395,57.061226
6396,57.05191
6397,57.058918
6398,57.06593
6399,57.056618
6400,57.06362
6401,57.054317
6402,57.045013
6403,57.052017
6404,57.042713
6405,57.049717
6406,57.056713
6407,57.06371
6408,57.07071
6409,57.07071
6410,57.0777
6411,57.08469
6412,57.09168
6413,57.098663
6414,57.105648
6415,57.096355
6416,57.087063
6417,57.094044
6418,57.101025
6419,57.108
6420,57.098717
6421,57.10569
6422,57.09641
6423,57.103382
6424,57.094105
6425,57.10107
6426,57.091797
6427,57.098763
6428,57.105732
6429,57.09646
6430,57.103424
6431,57.09416
6432,57.10112
6433,57.091858
6434,57.098816
6435,57.098816
6436,57.08955
6437,57.08029
6438,57.087254
6439,57.078
6440,57.084953
6441,57.075703
6442,57.08266
6443,57.089615
6444,57.080364
6445,57.071114
6446,57.078068
6447,57.08502
6448,57.09197
6449,57.082726
6450,57.073486
6451,57.080437
6452,57.08738
6453,57.07814
6454,57.085083
6455,57.09203
6456,57.09897
6457,57.089733
6458,57.080505
6459,57.07128
6460,57.078217
6461,57.08515
6462,57.075928
6463,57.082863
6464,57.07364
6465,57.080574
6466,57.087505
6467,57.07829
6468,57.07829
6469,57.069077
6470,57.076008
6471,57.0668
6472,57.05759
6473,57.064514
6474,57.055313
6475,57.062237
6476,57.06916
6477,57.07608
6478,57.066883
6479,57.073803
6480,57.064606
6481,57.071518
6482,57.078434
6483,57.085346
6484,57.076157
6485,57.066963
6486,57.07388
6487,57.080788
6488,57.08769
6489,57.078506
6490,57.08541
6491,57.07623
6492,57.08313
6493,57.08313
6494,57.09003
6495,57.096928
6496,57.087753
6497,57.09465
6498,57.101543
6499,57.09237
6500,57.09926
6501,57.09009
6502,57.080925
6503,57.087814
6504,57.094704
6505,57.10159
6506,57.108475
6507,57.115353
6508,57.10619
6509,57.113068
6510,57.11995
6511,57.126827
6512,57.133698
6513,57.12454
6514,57.13141
6515,57.138283
6516,57.14515
6517,57.152008
6518,57.14286
6519,57.133705
6520,57.14057
6521,57.13142
6522,57.138283
6523,57.14514
6524,57.135998
6525,57.12686
6526,57.133717
6527,57.12458
6528,57.115448
6529,57.106316
6530,57.106316
6531,57.11317
6532,57.120026
6533,57.12688
6534,57.11775
6535,57.124603
6536,57.11548
6537,57.122326
6538,57.12917
6539,57.12005
6540,57.110935
6541,57.11778
6542,57.124622
6543,57.131462
6544,57.138298
6545,57.145138
6546,57.136024
6547,57.126915
6548,57.11781
6549,57.11781
6550,57.1087
6551,57.115536
6552,57.106434
6553,57.113274
6554,57.120102
6555,57.126934
6556,57.13376
6557,57.124664
6558,57.13149
6559,57.138313
6560,57.14513
6561,57.15195
6562,57.15195
6563,57.158768
6564,57.16558
6565,57.172394
6566,57.1792
6567,57.170113
6568,57.161022
6569,57.167835
6570,57.17464
6571,57.165558
6572,57.156475
6573,57.147396
6574,57.1542
6575,57.161003
6576,57.15193
6577,57.14286
6578,57.149662
6579,57.140587
6580,57.14739
6581,57.138325
6582,57.145126
6583,57.13606
6584,57.14286
6585,57.1338
6586,57.12474
6587,57.131535
6588,57.122486
6589,57.129276
6590,57.120228
6591,57.127018
6592,57.133804
6593,57.140594
6594,57.147377
6595,57.15416
6596,57.14512
6597,57.151897
6598,57.14286
6599,57.149635
6600,57.140602
6601,57.131565
6602,57.122528
6603,57.122528
6604,57.129307
6605,57.13608
6606,57.14286
6607,57.13383
6608,57.124805
6609,57.131577
6610,57.131577
6611,57.12255
6612,57.129322
6613,57.13609
6614,57.14286
6615,57.14962
6616,57.140602
6617,57.147366
6618,57.154125
6619,57.160885
6620,57.167637
6621,57.17439
6622,57.181145
6623,57.187897
6624,57.194645
6625,57.201385
6626,57.208134
6627,57.214867
6628,57.22161
6629,57.22161
6630,57.212597
6631,57.219337
6632,57.226067
6633,57.21706
6634,57.223797
6635,57.230526
6636,57.221527
6637,57.21252
6638,57.21925
6639,57.22598
6640,57.216984
6641,57.22371
6642,57.23043
6643,57.237156
6644,57.22816
6645,57.23488
6646,57.225887
6647,57.225887
6648,57.232605
6649,57.239323
6650,57.246037
6651,57.246037
6652,57.252747
6653,57.24376
6654,57.25047
6655,57.257183
6656,57.263885
6657,57.270588
6658,57.27729
6659,57.283993
6660,57.290684
6661,57.281704
6662,57.272728
6663,57.279427
6664,57.286118
6665,57.29281
6666,57.2995
6667,57.306187
6668,57.31287
6669,57.303898
6670,57.31058
6671,57.317265
6672,57.323944
6673,57.33062
6674,57.33062
6675,57.337296
6676,57.328327
6677,57.335003
6678,57.32604
6679,57.332706
6680,57.339375
6681,57.330418
6682,57.32146
6683,57.3125
6684,57.303547
6685,57.31022
6686,57.316883
6687,57.323544
6688,57.330208
6689,57.336872
6690,57.32792
6691,57.318974
6692,57.325638
6693,57.316692
6694,57.32335
6695,57.314407
6696,57.305473
6697,57.29654
6698,57.303196
6699,57.30985
6700,57.316505
6701,57.30757
6702,57.314224
6703,57.320873
6704,57.327522
6705,57.334167
6706,57.340805
6707,57.347446
6708,57.338524
6709,57.345158
6710,57.3518
6711,57.358433
6712,57.365067
6713,57.371693
6714,57.378323
6715,57.369404
6716,57.376026
6717,57.36711
6718,57.373737
6719,57.364822
6720,57.364822
6721,57.35591
6722,57.347
6723,57.347
6724,57.338097
6725,57.344723
6726,57.351345
6727,57.35796
6728,57.34906
6729,57.35568
6730,57.35568
6731,57.362293
6732,57.36891
6733,57.360012
6734,57.366627
6735,57.357727
6736,57.357727
6737,57.364338
6738,57.37095
6739,57.37756
6740,57.384163
6741,57.37527
6742,57.381874
6743,57.372986
6744,57.379585
6745,57.370705
6746,57.377304
6747,57.368423
6748,57.35954
6749,57.36614
6750,57.35726
6751,57.34839
6752,57.33952
6753,57.33065
6754,57.321785
6755,57.312923
6756,57.319523
6757,57.32612
6758,57.332714
6759,57.323856
6760,57.33045
6761,57.33045
6762,57.321594
6763,57.328182
6764,57.319332
6765,57.310486
6766,57.317074
6767,57.323658
6768,57.31481
6769,57.305973
6770,57.297127
6771,57.303715
6772,57.29488
6773,57.301468
6774,57.30805
6775,57.299213
6776,57.305794
6777,57.296963
6778,57.303543
6779,57.310123
6780,57.316696
6781,57.323273
6782,57.329845
6783,57.32102
6784,57.327587
6785,57.334156
6786,57.340717
6787,57.331894
6788,57.338463
6789,57.329643
6790,57.336205
6791,57.342766
6792,57.333946
6793,57.325138
6794,57.33169
6795,57.322884
6796,57.32944
6797,57.32063
6798,57.327187
6799,57.333744
6800,57.32494
6801,57.316135
6802,57.322685
6803,57.32924
6804,57.32044
6805,57.31165
6806,57.3182
6807,57.309402
6808,57.315952
6809,57.30716
6810,57.313705
6811,57.313705
6812,57.30492
6813,57.29614
6814,57.302685
6815,57.309223
6816,57.30044
6817,57.306988
6818,57.313526
6819,57.320057
6820,57.311283
6821,57.30251
6822,57.293736
6823,57.300274
6824,57.30681
6825,57.31334
6826,57.319874
6827,57.3264
6828,57.31763
6829,57.324158
6830,57.3154
6831,57.32192
6832,57.313156
6833,57.319683
6834,57.326202
6835,57.332726
6836,57.33924
6837,57.330482
6838,57.336998
6839,57.328243
6840,57.334755
6841,57.34127
6842,57.347782
6843,57.35429
6844,57.360794
6845,57.360794
6846,57.367294
6847,57.3738
6848,57.365047
6849,57.37155
6850,57.378048
6851,57.369305
6852,57.36056
6853,57.367058
6854,57.373554
6855,57.364815
6856,57.371307
6857,57.362568
6858,57.36906
6859,57.37555
6860,57.382042
6861,57.388527
6862,57.379795
6863,57.38628
6864,57.37755
6865,57.384033
6866,57.375305
6867,57.381786
6868,57.388264
6869,57.394745
6870,57.386017
6871,57.392494
6872,57.383774
6873,57.390247
6874,57.381527
6875,57.372814
6876,57.364105
6877,57.37058
6878,57.36187
6879,57.368343
6880,57.37481
6881,57.366104
6882,57.37257
6883,57.379036
6884,57.385506
6885,57.391964
6886,57.391964
6887,57.383263
6888,57.389725
6889,57.39618
6890,57.38748
6891,57.378788
6892,57.385242
6893,57.376553
6894,57.383007
6895,57.374317
6896,57.36563
6897,57.35695
6898,57.34827
6899,57.339592
6900,57.346046
6901,57.337368
6902,57.328693
6903,57.33515
6904,57.326477
6905,57.33293
6906,57.339382
6907,57.330715
6908,57.32205
6909,57.31339
6910,57.30473
6911,57.30473
6912,57.311176
6913,57.30252
6914,57.30897
6915,57.315414
6916,57.321857
6917,57.3283
6918,57.31965
6919,57.310997
6920,57.31744
6921,57.308792
6922,57.315235
6923,57.321674
6924,57.328106
6925,57.33454
6926,57.340973
6927,57.3474
6928,57.35383
6929,57.34519
6930,57.351612
6931,57.35804
6932,57.364456
6933,57.370876
6934,57.377296
6935,57.36866
6936,57.360023
6937,57.366444
6938,57.372856
6939,57.364227
6940,57.355595
6941,57.362007
6942,57.368423
6943,57.37483
6944,57.366203
6945,57.372612
6946,57.37902
6947,57.385426
6948,57.391827
6949,57.3832
6950,57.374584
6951,57.380985
6952,57.37237
6953,57.36376
6954,57.370163
6955,57.376556
6956,57.382954
6957,57.389347
6958,57.380737
6959,57.372128
6960,57.36353
6961,57.36992
6962,57.361317
6963,57.367714
6964,57.35911
6965,57.3655
6966,57.37189
6967,57.37189
6968,57.378273
6969,57.384663
6970,57.37607
6971,57.367474
6972,57.358887
6973,57.350304
6974,57.356686
6975,57.348103
6976,57.35448
6977,57.360863
6978,57.35228
6979,57.343704
6980,57.350082
6981,57.35646
6982,57.34788
6983,57.35426
6984,57.345688
6985,57.35206
6986,57.358433
6987,57.349865
6988,57.3413
6989,57.34767
6990,57.35404
6991,57.360405
6992,57.351845
6993,57.35821
6994,57.34965
6995,57.34109
6996,57.347458
6997,57.338898
6998,57.345264
6999,57.351624
7000,57.357986
7001,57.364338
7002,57.355793
7003,57.362144
7004,57.3536
7005,57.345055
7006,57.35141
7007,57.342865
7008,57.349216
7009,57.340683
7010,57.34703
7011,57.338493
7012,57.34484
7013,57.35119
7014,57.342655
7015,57.334126
7016,57.340473
7017,57.331944
7018,57.33829
7019,57.32977
7020,57.33611
7021,57.327587
7022,57.31907
7023,57.31055
7024,57.316895
7025,57.323235
7026,57.32957
7027,57.335907
7028,57.327396
7029,57.333733
7030,57.32522
7031,57.33155
7032,57.323044
7033,57.329376
7034,57.320873
7035,57.327206
7036,57.3187
7037,57.3102
7038,57.301704
7039,57.308037
7040,57.29954
7041,57.305866
7042,57.29738
7043,57.28889
7044,57.295216
7045,57.286728
7046,57.293056
7047,57.28457
7048,57.276093
7049,57.267612
7050,57.273937
7051,57.26546
7052,57.256992
7053,57.263313
7054,57.263313
7055,57.254845
7056,57.246376
7057,57.2527
7058,57.244236
7059,57.250553
7060,57.242096
7061,57.23363
7062,57.239956
7063,57.24627
7064,57.252586
7065,57.2589
7066,57.25044
7067,57.24199
7068,57.233543
7069,57.22509
7070,57.216644
7071,57.208206
7072,57.199764
7073,57.191322
7074,57.18289
7075,57.1892
7076,57.180775
7077,57.17234
7078,57.178658
7079,57.17023
7080,57.176544
7081,57.18285
7082,57.189156
7083,57.19546
7084,57.18704
7085,57.178616
7086,57.18492
7087,57.19123
7088,57.19753
7089,57.189106
7090,57.1807
7091,57.17228
7092,57.17858
7093,57.17017
7094,57.17647
7095,57.16806
7096,57.174362
7097,57.180656
7098,57.17225
7099,57.163853
7100,57.15545
7101,57.147057
7102,57.15335
7103,57.159645
7104,57.16593
7105,57.172222
7106,57.17851
7107,57.17851
7108,57.170116
7109,57.1764
7110,57.168015
7111,57.174294
7112,57.180576
7113,57.18686
7114,57.178474
7115,57.18475
7116,57.191025
7117,57.197304
7118,57.20358
7119,57.195194
7120,57.186813
7121,57.178436
7122,57.17006
7123,57.176334
7124,57.16796
7125,57.17423
7126,57.165863
7127,57.157494
